,Pclass,Age,SibSp,Parch,Fare,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Title_Capt.,Title_Col.,Title_Don.,Title_Dr.,Title_Major.,Title_Master.,Title_Misc.,Title_Miss.,Title_Mr.,Title_Mrs.,Title_Ms.,Title_Rev.
539,1,22.0,0,2,49.5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
540,1,36.0,0,2,71.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
541,3,9.0,4,2,31.275,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
542,3,11.0,4,2,31.275,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
543,2,32.0,1,0,26.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
544,1,50.0,1,0,106.425,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
545,1,64.0,0,0,26.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
546,2,19.0,1,0,26.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
547,2,32.76829268292683,0,0,13.8625,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
548,3,33.0,1,1,20.525,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
549,2,8.0,1,1,36.75,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
550,1,17.0,0,2,110.8833,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
551,2,27.0,0,0,26.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
552,3,28.724890829694324,0,0,7.8292,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
553,3,22.0,0,0,7.225,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
554,3,22.0,0,0,7.775,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
555,1,62.0,0,0,26.55,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
556,1,48.0,1,0,39.6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
557,1,41.58045977011494,0,0,227.525,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
558,1,39.0,1,1,79.65,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
559,3,36.0,1,0,17.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
560,3,28.724890829694324,0,0,7.75,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
561,3,40.0,0,0,7.8958,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
562,2,28.0,0,0,13.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
563,3,28.724890829694324,0,0,8.05,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
564,3,16.1231884057971,0,0,8.05,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
565,3,24.0,2,0,24.15,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
566,3,19.0,0,0,7.8958,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
567,3,29.0,0,4,21.075,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
568,3,28.724890829694324,0,0,7.2292,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
569,3,32.0,0,0,7.8542,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
570,2,62.0,0,0,10.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
571,1,53.0,2,0,51.4792,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
572,1,36.0,0,0,26.3875,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
573,3,16.1231884057971,0,0,7.75,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
574,3,16.0,0,0,8.05,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
575,3,19.0,0,0,14.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
576,2,34.0,0,0,13.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
577,1,39.0,1,0,55.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
578,3,33.515151515151516,1,0,14.4583,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
579,3,32.0,0,0,7.925,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
580,2,25.0,1,1,30.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
581,1,39.0,1,1,110.8833,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
582,2,54.0,0,0,26.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
583,1,36.0,0,0,40.125,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
584,3,28.724890829694324,0,0,8.7125,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
585,1,18.0,0,2,79.65,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
586,2,47.0,0,0,15.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
587,1,60.0,1,1,79.2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
588,3,22.0,0,0,8.05,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
589,3,28.724890829694324,0,0,8.05,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
590,3,35.0,0,0,7.125,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
591,1,52.0,1,0,78.2667,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
592,3,47.0,0,0,7.25,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
593,3,16.1231884057971,0,2,7.75,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
594,2,37.0,1,0,26.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
595,3,36.0,1,1,24.15,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
596,2,22.390625,0,0,33.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
597,3,49.0,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
598,3,28.724890829694324,0,0,7.225,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
599,1,49.0,1,0,56.9292,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
600,2,24.0,2,1,27.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
601,3,28.724890829694324,0,0,7.8958,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
602,1,41.58045977011494,0,0,42.4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
603,3,44.0,0,0,8.05,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
604,1,35.0,0,0,26.55,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
605,3,36.0,1,0,15.55,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
606,3,30.0,0,0,7.8958,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
607,1,27.0,0,0,30.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
608,2,22.0,1,2,41.5792,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
609,1,40.0,0,0,153.4625,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
610,3,39.0,1,5,31.275,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
611,3,28.724890829694324,0,0,7.05,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
612,3,16.1231884057971,1,0,15.5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
613,3,28.724890829694324,0,0,7.75,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
614,3,35.0,0,0,8.05,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
615,2,24.0,1,2,65.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
616,3,34.0,1,1,14.4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
617,3,26.0,1,0,16.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
618,2,4.0,2,1,39.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
619,2,26.0,0,0,10.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
620,3,27.0,1,0,14.4542,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
621,1,42.0,1,0,52.5542,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
622,3,20.0,1,1,15.7417,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
623,3,21.0,0,0,7.8542,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
624,3,21.0,0,0,16.1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
625,1,61.0,0,0,32.3208,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
626,2,57.0,0,0,12.35,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
627,1,21.0,0,0,77.9583,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
628,3,26.0,0,0,7.8958,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
629,3,28.724890829694324,0,0,7.7333,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
630,1,80.0,0,0,30.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
631,3,51.0,0,0,7.0542,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
632,1,32.0,0,0,30.5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
633,1,41.58045977011494,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
634,3,9.0,3,2,27.9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
635,2,28.0,0,0,13.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
636,3,32.0,0,0,7.925,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
637,2,31.0,1,1,26.25,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
638,3,41.0,0,5,39.6875,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
639,3,28.724890829694324,1,0,16.1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
640,3,20.0,0,0,7.8542,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
641,1,24.0,0,0,69.3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
642,3,2.0,3,2,27.9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
643,3,28.724890829694324,0,0,56.4958,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
644,3,0.75,2,1,19.2583,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
645,1,48.0,1,0,76.7292,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
646,3,19.0,0,0,7.8958,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
647,1,56.0,0,0,35.5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
648,3,28.724890829694324,0,0,7.55,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
649,3,23.0,0,0,7.55,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
650,3,28.724890829694324,0,0,7.8958,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
651,2,18.0,0,1,23.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
652,3,21.0,0,0,8.4333,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
653,3,16.1231884057971,0,0,7.8292,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
654,3,18.0,0,0,6.75,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
655,2,24.0,2,0,73.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
656,3,28.724890829694324,0,0,7.8958,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
657,3,32.0,1,1,15.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
658,2,23.0,0,0,13.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
659,1,58.0,0,2,113.275,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
660,1,50.0,2,0,133.65,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
661,3,40.0,0,0,7.225,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
662,1,47.0,0,0,25.5875,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
663,3,36.0,0,0,7.4958,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
664,3,20.0,1,0,7.925,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
665,2,32.0,2,0,73.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
666,2,25.0,0,0,13.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
667,3,28.724890829694324,0,0,7.775,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
668,3,43.0,0,0,8.05,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
669,1,40.88235294117647,1,0,52.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
670,2,40.0,1,1,39.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
671,1,31.0,1,0,52.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
672,2,70.0,0,0,10.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
673,2,31.0,0,0,13.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
674,2,32.76829268292683,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
675,3,18.0,0,0,7.775,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
676,3,24.5,0,0,8.05,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
677,3,18.0,0,0,9.8417,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
678,3,43.0,1,6,46.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
679,1,36.0,0,1,512.3292,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
680,3,16.1231884057971,0,0,8.1375,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
681,1,27.0,0,0,76.7292,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
682,3,20.0,0,0,9.225,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
683,3,14.0,5,2,46.9,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
684,2,60.0,1,1,39.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
685,2,25.0,1,2,41.5792,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
686,3,14.0,4,1,39.6875,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
687,3,19.0,0,0,10.1708,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
688,3,18.0,0,0,7.7958,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
689,1,15.0,0,1,211.3375,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
690,1,31.0,1,0,57.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
691,3,4.0,0,1,13.4167,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
692,3,28.724890829694324,0,0,56.4958,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
693,3,25.0,0,0,7.225,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
694,1,60.0,0,0,26.55,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
695,2,52.0,0,0,13.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
696,3,44.0,0,0,8.05,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
697,3,16.1231884057971,0,0,7.7333,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
698,1,49.0,1,1,110.8833,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
699,3,42.0,0,0,7.65,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
700,1,18.0,1,0,227.525,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
701,1,35.0,0,0,26.2875,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
702,3,18.0,0,1,14.4542,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
703,3,25.0,0,0,7.7417,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
704,3,26.0,1,0,7.8542,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
705,2,39.0,0,0,26.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
706,2,45.0,0,0,13.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
707,1,42.0,0,0,26.2875,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
708,1,22.0,0,0,151.55,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
709,3,5.350833333333334,1,1,15.2458,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
710,1,24.0,0,0,49.5042,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
711,1,41.58045977011494,0,0,26.55,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
712,1,48.0,1,0,52.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
713,3,29.0,0,0,9.4833,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
714,2,52.0,0,0,13.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
715,3,19.0,0,0,7.65,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
716,1,38.0,0,0,227.525,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
717,2,27.0,0,0,10.5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
718,3,28.724890829694324,0,0,15.5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
719,3,33.0,0,0,7.775,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
720,2,6.0,0,1,33.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
721,3,17.0,1,0,7.0542,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
722,2,34.0,0,0,13.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
723,2,50.0,0,0,13.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
724,1,27.0,1,0,53.1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
725,3,20.0,0,0,8.6625,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
726,2,30.0,3,0,21.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
727,3,16.1231884057971,0,0,7.7375,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
728,2,25.0,1,0,26.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
729,3,25.0,1,0,7.925,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
730,1,29.0,0,0,211.3375,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
731,3,11.0,0,0,18.7875,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
732,2,32.76829268292683,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
733,2,23.0,0,0,13.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
734,2,23.0,0,0,13.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
735,3,28.5,0,0,16.1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
736,3,48.0,1,3,34.375,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
737,1,35.0,0,0,512.3292,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
738,3,28.724890829694324,0,0,7.8958,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
739,3,28.724890829694324,0,0,7.8958,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
740,1,41.58045977011494,0,0,30.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
741,1,36.0,1,0,78.85,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
742,1,21.0,2,2,262.375,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
743,3,24.0,1,0,16.1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
744,3,31.0,0,0,7.925,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
745,1,70.0,1,1,71.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
746,3,16.0,1,1,20.25,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
747,2,30.0,0,0,13.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
748,1,19.0,1,0,53.1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
749,3,31.0,0,0,7.75,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
750,2,4.0,1,1,23.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
751,3,6.0,0,1,12.475,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
752,3,33.0,0,0,9.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
753,3,23.0,0,0,7.8958,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
754,2,48.0,1,2,65.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
755,2,0.67,1,1,14.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
756,3,28.0,0,0,7.7958,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
757,2,18.0,0,0,11.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
758,3,34.0,0,0,8.05,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
759,1,33.0,0,0,86.5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
760,3,28.724890829694324,0,0,14.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
761,3,41.0,0,0,7.125,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
762,3,20.0,0,0,7.2292,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
763,1,36.0,1,2,120.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
764,3,16.0,0,0,7.775,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
765,1,51.0,1,0,77.9583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
766,1,42.0,0,0,39.6,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
767,3,30.5,0,0,7.75,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
768,3,28.724890829694324,1,0,24.15,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
769,3,32.0,0,0,8.3625,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
770,3,24.0,0,0,9.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
771,3,48.0,0,0,7.8542,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
772,2,57.0,0,0,10.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
773,3,28.724890829694324,0,0,7.225,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
774,2,54.0,1,3,23.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
775,3,18.0,0,0,7.75,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
776,3,28.724890829694324,0,0,7.75,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
777,3,5.0,0,0,12.475,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
778,3,28.724890829694324,0,0,7.7375,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
779,1,43.0,0,1,211.3375,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
780,3,13.0,0,0,7.2292,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
781,1,17.0,1,0,57.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
782,1,29.0,0,0,30.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
783,3,28.724890829694324,1,2,23.45,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
784,3,25.0,0,0,7.05,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
785,3,25.0,0,0,7.25,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
786,3,18.0,0,0,7.4958,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
787,3,8.0,4,1,29.125,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
788,3,1.0,1,2,20.575,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
789,1,46.0,0,0,79.2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
790,3,28.724890829694324,0,0,7.75,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
791,2,16.0,0,0,26.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
792,3,16.1231884057971,8,2,69.55,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
793,1,41.58045977011494,0,0,30.6958,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
794,3,25.0,0,0,7.8958,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
795,2,39.0,0,0,13.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
796,1,49.0,0,0,25.9292,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
797,3,31.0,0,0,8.6833,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
798,3,30.0,0,0,7.2292,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
799,3,30.0,1,1,24.15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
800,2,34.0,0,0,13.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
801,2,31.0,1,1,26.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
802,1,11.0,1,2,120.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
803,3,0.42,0,1,8.5167,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
804,3,27.0,0,0,6.975,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
805,3,31.0,0,0,7.775,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
806,1,39.0,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
807,3,18.0,0,0,7.775,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
808,2,39.0,0,0,13.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
809,1,33.0,1,0,53.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
